rootRegistry.variableOne,rootRegistry.variableTwo,rootRegistry.variableThree,rootRegistry.variableSix,rootRegistry.registryOne.variableFour,rootRegistry.registryTwo.variableFive,rootRegistry.registryTwo.registryThree.variableSeven
0.10837709217857705,0.2904945671006003,78.0,1.0,82.0,0.38833962447978854,13.0
0.9622446276123396,0.8536657326074858,10.0,0.0,41.0,0.6396361497592609,814.0
0.5235092543942339,0.6428732075526876,96.0,1.0,24.0,0.052808287393177666,993.0
0.23959476330041396,0.5331501763131495,97.0,0.0,66.0,0.9433696362028852,244.0
0.1278935714789705,0.9346395182762108,55.0,0.0,64.0,0.09941387513416022,798.0
0.6791316537610934,0.17980287786027593,23.0,0.0,32.0,0.3304022479731823,827.0
0.3167000779032847,0.0978404442462113,11.0,1.0,71.0,0.06278578248186661,424.0
0.11388738357159278,0.5607686802235047,24.0,0.0,71.0,0.6729693853551757,406.0
0.2499450101883206,0.9075202337641944,11.0,1.0,9.0,0.927814314558577,447.0
0.2588073060532605,0.24723267908511826,57.0,1.0,78.0,0.7389268448125033,732.0
0.33678156003727544,0.532281230349094,41.0,1.0,24.0,0.9997440409480505,777.0
0.5793003138651851,0.2012401394582315,52.0,1.0,15.0,0.04095559636587298,46.0
0.2760426384872875,0.09085737143508732,99.0,0.0,48.0,0.8429290998556379,653.0
0.966417337198644,0.8708497167939143,75.0,0.0,2.0,0.3180178396828238,519.0
0.8994481877663345,0.402783061536796,92.0,0.0,88.0,0.1723501886877138,57.0
0.6251752523315686,0.6608658922893843,3.0,1.0,98.0,0.8454296013640481,814.0
0.5732918852148706,0.6808460811469268,40.0,1.0,77.0,0.39132282343128033,326.0
0.8312950931622666,0.5720601513700664,62.0,0.0,56.0,0.4543365909101146,777.0
0.9750343959642856,0.4432590141763606,30.0,0.0,33.0,0.8586621942797121,230.0
0.7718393118303751,0.7747555741628902,75.0,1.0,43.0,0.869685566854891,53.0
0.18965207685009755,0.16753683842365485,60.0,1.0,12.0,0.7367616535014959,218.0
0.9719487312188642,0.9820185510945448,72.0,0.0,49.0,0.1942630511973661,556.0
0.14279808842499275,0.6434668083069577,85.0,0.0,86.0,0.07581831350916024,70.0
0.22251215963344562,0.15195045008530217,8.0,1.0,95.0,0.005689575187683871,761.0
0.8891798167143115,0.07121327114521792,66.0,0.0,20.0,0.3953993939421542,441.0
0.09593790284053627,0.32555417333868386,75.0,0.0,36.0,0.25845043091471986,807.0
0.5497677279530959,0.3888067505712125,42.0,1.0,8.0,0.5586662036973458,722.0
0.1874019754736852,0.20358925439570985,65.0,1.0,68.0,0.6435280720325245,200.0
0.19462822784591471,0.28168403698782496,98.0,0.0,43.0,0.9322072861049858,515.0
0.999560589159732,0.3993303781817582,15.0,1.0,95.0,0.1377636483865391,216.0
0.5127940670727298,0.7406158787142627,68.0,0.0,68.0,0.2803088984168999,640.0
0.7366490584923532,0.5501795211081155,53.0,1.0,80.0,0.5418827849805314,997.0
0.11950018449645283,0.7926942109193871,85.0,0.0,92.0,0.260706512763189,748.0
0.26043513175779776,0.6150074257137971,94.0,0.0,74.0,0.9627095392000028,249.0
0.10654942530034572,0.26683990697576143,21.0,1.0,46.0,0.8328963644279938,75.0
0.6413151501345709,0.5706393164757054,24.0,0.0,2.0,0.5283789675726029,617.0
0.33513056866639324,0.7887013227932796,94.0,0.0,68.0,0.03278981458971808,862.0
0.40297563976441797,0.3041554369799925,19.0,0.0,37.0,0.4566313043047615,526.0
0.7530690982650922,0.982378854530592,76.0,0.0,25.0,0.9410933349096073,261.0
0.9829055804966788,0.09112568630031948,32.0,0.0,75.0,0.7311919456972413,826.0
0.05059912843639325,0.4250497906097772,85.0,1.0,87.0,0.9188942930685366,849.0
0.6224242582790311,0.5763910521333596,68.0,0.0,65.0,0.6198531464591348,73.0
0.4700308741218727,0.8265655287090835,14.0,1.0,77.0,0.30350509576795814,852.0
0.851950070830231,0.4157677190438013,99.0,0.0,95.0,0.6145870454595475,229.0
0.8842518926714922,0.2451168730727875,10.0,0.0,68.0,0.3610144201331984,90.0
0.6775166484828916,0.5856876273347608,48.0,1.0,4.0,0.8476256966782747,738.0
0.045320448943947156,0.6921514751920226,70.0,1.0,31.0,0.8489451003538404,126.0
0.2149578951696799,0.0742737231788505,36.0,0.0,31.0,0.8811061890092875,131.0
0.47533593783028716,0.9992920894565287,98.0,0.0,48.0,0.6320210587054007,786.0
0.805022120563334,0.09203549383786613,59.0,0.0,84.0,0.9591364911841482,944.0
0.9845314041969354,0.32583741312566006,59.0,0.0,92.0,0.3547791542133445,786.0
0.0066011689442516674,0.8029836681489877,76.0,0.0,58.0,0.3119039164721421,903.0
0.5227283852035419,0.6706914430996186,45.0,0.0,94.0,0.7544785471396265,752.0
0.47131304909831506,0.706605366782785,7.0,0.0,46.0,0.10801407897498028,105.0
0.6259012417107589,0.444800504601676,61.0,1.0,2.0,0.20368318734586355,95.0
0.7002696447204249,0.38628925105196044,94.0,1.0,32.0,0.8442746591247824,613.0
0.3449680214075215,0.7712963214523825,64.0,1.0,30.0,0.020628389229018218,549.0
0.45678288431422875,0.17829448219943678,56.0,0.0,70.0,0.7566682029358631,371.0
0.333785100716956,0.1568344011332481,22.0,0.0,86.0,0.8530025750357878,333.0
0.025179900870899496,0.0644460370205504,67.0,1.0,75.0,0.6317020046110469,43.0
0.9317730368670643,0.4497465825691449,40.0,0.0,55.0,0.5124349242003504,872.0
0.16834594195331354,0.5180119205262443,26.0,1.0,74.0,0.8274725739548418,936.0
0.1671213186042263,0.23363193589237308,11.0,0.0,64.0,0.35750297874678827,397.0
0.13200947944428287,0.26165318780181324,92.0,1.0,72.0,0.4967998169410639,272.0
0.8019564903646637,0.6483060189006014,98.0,1.0,12.0,0.14656496177825395,13.0
0.1934159991302491,0.6642853981687796,60.0,0.0,4.0,0.7932112266038435,961.0
0.8734442614781784,0.9674047385670234,43.0,1.0,97.0,0.021654012384245025,599.0
0.3615673269036048,0.4048782475789333,80.0,1.0,85.0,0.07130428303839886,764.0
0.7961265253599011,0.4615575894170416,22.0,1.0,81.0,0.3638995026109594,41.0
0.9456751693695371,0.7697494362795342,57.0,0.0,41.0,0.8373726078589748,127.0
0.48185137721168325,0.24044776255785627,49.0,0.0,69.0,0.9616886054130103,412.0
0.8422994380142153,0.5892556734125262,70.0,1.0,46.0,0.019814627853431244,396.0
0.2147855858491302,0.9831748897312638,55.0,1.0,71.0,0.6466526056216265,217.0
0.8086083551007657,0.03280026942397318,85.0,1.0,53.0,0.3017908194358627,104.0
0.15993281010860894,0.05542104316520602,27.0,1.0,71.0,0.030532494445731806,147.0
0.43246891906172835,0.799989606003727,48.0,1.0,0.0,0.06526978715449594,84.0
0.4634189854107622,0.27965525718817985,24.0,1.0,86.0,0.5783989743844401,925.0
0.4571924657012789,0.31218023392880034,52.0,1.0,39.0,0.4447963243533567,644.0
0.36002414605268684,0.11103489243554565,91.0,0.0,77.0,0.20030029092740376,172.0
0.0316374520539251,0.32354305954402063,4.0,1.0,77.0,0.07418711191412286,594.0
0.5858902738305822,0.701189250090472,26.0,0.0,47.0,0.1632883018532606,176.0
0.031294258970848476,0.5444807558583066,50.0,1.0,7.0,0.05745339476022493,679.0
0.6092434415808939,0.06348903080868618,82.0,1.0,1.0,0.10740495827208063,407.0
0.013615765728408391,0.872496611565407,94.0,0.0,2.0,0.21847813949914097,749.0
0.7559367010511978,0.5298799989584301,3.0,1.0,94.0,0.5904509260996996,493.0
0.546243967933471,0.2355290526814261,94.0,1.0,44.0,0.7286249253765006,677.0
0.5956261612822584,0.8884297847490793,54.0,1.0,66.0,0.0444307129026692,449.0
0.47933801806844256,0.8088121940261093,20.0,0.0,75.0,0.20819599208066009,655.0
0.9537854697559957,0.9743149523434661,29.0,0.0,91.0,0.5680761177632893,660.0
0.3567166145056826,0.016351267531250935,63.0,1.0,15.0,0.5115200496542284,640.0
0.46927260781362756,0.2513541269879298,22.0,1.0,8.0,0.23076952865153666,713.0
0.19315570394764692,0.6793382831933797,20.0,1.0,13.0,0.7858573232683128,619.0
0.6808872515358171,0.747032247461273,37.0,1.0,88.0,0.7588707466324969,519.0
0.6394663003316606,0.44288020052650867,5.0,0.0,42.0,0.4250432639169638,413.0
0.5127741873236888,0.006302841179019136,93.0,0.0,59.0,0.7106236988977832,540.0
0.4498345917946853,0.07524505568080153,93.0,0.0,29.0,0.08802152274467612,248.0
0.6604905528247388,0.9077120171021916,61.0,0.0,57.0,0.7245825475918803,622.0
0.7286236192823312,0.8758034688622518,99.0,0.0,94.0,0.6226784238222473,543.0
0.5392866800284876,0.8733495567439337,50.0,0.0,61.0,0.7123284197223279,190.0
0.7220779437564006,0.5936789261294101,60.0,1.0,50.0,0.11359836381683819,759.0
0.03525688436843755,0.319962736773181,96.0,0.0,6.0,0.1319989933085972,167.0
0.7241796457141565,0.40292318202362865,46.0,1.0,11.0,0.1798048668380351,663.0
0.5494696423126931,0.9948062131263602,11.0,0.0,66.0,0.7570495621904276,137.0
0.7596877107946671,0.41527816951292973,50.0,1.0,34.0,0.3908947797949376,745.0
0.605343101666183,0.9533615376188233,31.0,0.0,70.0,0.7863092268396691,211.0
0.09994442959458483,0.3611264100489623,52.0,1.0,82.0,0.28725670458497565,377.0
0.3201132541046614,0.4382297037703857,9.0,0.0,59.0,0.22776393941928763,3.0
0.8515154083038328,0.7152923309849273,50.0,1.0,2.0,0.006700268318640568,631.0
0.15135410123340043,0.3649464534509569,90.0,1.0,96.0,0.33994286513961514,724.0
0.061681949798724656,0.07854056297643808,95.0,0.0,52.0,0.1946009586446289,791.0
0.7076251380180536,0.8012285718494853,10.0,0.0,92.0,0.5010302985887986,885.0
0.22014222899054214,0.798900014139272,43.0,1.0,29.0,0.45074945715277726,706.0
0.8562955783114043,0.015647729879665784,98.0,1.0,8.0,0.2759766185036405,544.0
0.14928750220166487,0.9896757406552841,92.0,1.0,50.0,0.5210235817055029,278.0
0.5286512857752492,0.8787323691767015,67.0,0.0,20.0,0.10441140839544061,700.0
0.9967680784620108,0.49292104361811795,85.0,0.0,93.0,0.23768963546387822,53.0
0.27913286521129066,0.6171841232453134,57.0,0.0,83.0,0.9849254951319394,782.0
0.038787395522539625,0.2773319534821731,51.0,1.0,81.0,0.5448771651208325,673.0
0.9279568005943412,0.8778009134211369,97.0,1.0,52.0,0.6915087483599965,517.0
0.920077736019381,0.9364705758247902,93.0,1.0,8.0,0.9962199502225432,779.0
0.23978869107582557,0.46373964458687167,71.0,0.0,59.0,0.44221254155369727,692.0
0.6806053998826463,0.6647757620630976,62.0,1.0,94.0,0.7948576465787982,968.0
0.16029389524723403,0.9082139813694138,59.0,0.0,48.0,0.9244229875996919,665.0
0.8178913198110421,0.49220449698362745,73.0,1.0,11.0,0.6613580841988731,811.0
0.3513893927265527,0.6802747754147205,50.0,1.0,42.0,0.1508371648146224,432.0
0.8099535545580931,0.9201677561549091,13.0,1.0,39.0,0.6964416987011313,636.0
0.698335863433662,0.4389969526366264,47.0,1.0,88.0,0.6200553393391705,676.0
0.06419583567951259,0.04765652176648005,10.0,1.0,97.0,0.5708292422040604,70.0
0.7802950067821646,0.515615630429232,52.0,0.0,48.0,0.639739177271858,535.0
0.4833700750011729,0.042448317625430665,7.0,0.0,63.0,0.176630419489885,6.0
0.5328574461333209,0.09170106717662108,29.0,1.0,75.0,0.7520157567659523,898.0
0.5566929649906761,0.49276972532716656,8.0,1.0,23.0,0.6503615483096932,97.0
0.1279262589812079,0.22350331781903188,10.0,1.0,58.0,0.903081609084246,277.0
0.632340434880151,0.9738663896503094,34.0,0.0,67.0,0.9982089801752417,614.0
0.45419365295743896,0.540671782939084,1.0,0.0,94.0,0.10400619492164986,792.0
0.3312878869597464,0.6450758713219722,35.0,0.0,40.0,0.47521057487538887,238.0
0.11062690801898711,0.7085749083672878,24.0,0.0,44.0,0.7291524163187424,446.0
0.680601859248783,0.02906186743301553,0.0,0.0,20.0,0.1816462535981218,202.0
0.9956106563208487,0.40870219213516357,11.0,1.0,5.0,0.5433982391605156,654.0
0.7199826897171072,0.348078444427261,22.0,0.0,13.0,0.8165252787592846,148.0
0.9647775195518432,0.9667867914767849,56.0,1.0,17.0,0.8998116858759956,325.0
0.046145704946590316,0.04408893976348993,26.0,0.0,63.0,0.17842195469719246,958.0
0.5795735256703973,0.8833829003853507,46.0,1.0,85.0,0.025326275156304368,648.0
0.9674270383855054,0.8912459134948603,69.0,0.0,28.0,0.32120650174925747,857.0
0.22410238390784387,0.421079487895052,25.0,0.0,92.0,0.7423871895998679,967.0
0.8420964196405815,0.530994932796498,24.0,1.0,16.0,0.4839833366057741,768.0
0.2369978299538139,0.3351237918239425,66.0,0.0,95.0,0.5479686924912784,649.0
0.4489178205354559,0.29162418100354126,82.0,1.0,93.0,0.23269795237850532,767.0
0.7045886290581401,0.5431231111058145,28.0,1.0,68.0,0.4856480034420527,64.0
0.3025592015895011,0.874544568248142,2.0,0.0,22.0,0.12169751118399952,641.0
0.06742336322770515,0.4922368440352223,95.0,0.0,62.0,0.3587914016975874,499.0
0.07892856895511413,0.3374280482082196,69.0,0.0,45.0,0.5376892530573952,810.0
0.18966247440280726,0.6607705391344267,56.0,1.0,34.0,0.30996260854351154,929.0
0.39019321440537913,0.8274073095103112,18.0,0.0,35.0,0.8910791654281642,55.0
0.3746493348538601,0.7216337668869233,60.0,1.0,52.0,0.759379309171557,863.0
0.1642887922316989,0.6230733616536773,54.0,1.0,96.0,0.6199990342947609,609.0
0.43424482232721284,0.5783858038688869,50.0,1.0,50.0,0.8889738931274448,287.0
0.6916810543334448,0.2486010861139497,53.0,1.0,9.0,0.4542381364147071,804.0
0.1477228767414328,0.6756056774475173,87.0,0.0,68.0,0.8730829763955369,855.0
0.8399216734962786,0.10296341143700327,47.0,0.0,50.0,0.41794582420162485,757.0
0.7010341173657088,0.5835026975937668,98.0,1.0,10.0,0.596100669621371,682.0
0.07542898613771665,0.1872130338348048,2.0,1.0,41.0,0.23390449875674568,966.0
0.2612736455242711,0.9958166436088495,46.0,1.0,48.0,0.7250596979961524,164.0
0.32758857923903806,0.9579438432726817,33.0,0.0,39.0,0.21530275544569022,391.0
0.10584191032537638,0.5783090371317294,15.0,0.0,70.0,0.39390126664819847,468.0
0.6727468685133842,0.03939374587896516,1.0,1.0,37.0,0.7145539819471405,867.0
0.4420387384814133,0.915056690325549,51.0,1.0,33.0,0.938388819598095,323.0
0.5793771453002572,0.8036929542801957,90.0,0.0,93.0,0.5484719480939367,940.0
0.5810322258914737,0.45824036329261086,62.0,1.0,45.0,0.7378121624592633,379.0
0.5494205783625361,0.6013486716259939,23.0,1.0,25.0,0.07506936399806541,386.0
0.6900244262401091,0.4654638672134047,82.0,1.0,57.0,0.27279379787299907,257.0
0.40770932641306146,0.47441492197655455,25.0,1.0,11.0,0.2838028749133449,429.0
0.26709302962174375,0.4625059780685842,98.0,0.0,67.0,0.6080001422649067,753.0
0.9590037858191136,0.40452645836829804,91.0,1.0,35.0,0.13703879553810805,671.0
0.45310193375770236,0.5888393438297967,16.0,0.0,49.0,0.12410433282579014,103.0
0.9624342205236281,0.7880556795812199,84.0,0.0,32.0,0.7090184747831194,862.0
0.6120945290600162,0.04265943383112658,84.0,0.0,85.0,0.03404376733709347,499.0
0.3123202030979828,0.7514308474942917,3.0,0.0,55.0,0.3872049521166071,208.0
0.4329365347842814,0.7503432160113616,6.0,1.0,80.0,0.9629435733163108,706.0
0.39311036194965443,0.8408623546380596,34.0,1.0,42.0,0.4915016405803737,149.0
0.39726512629192046,0.835364783373244,53.0,0.0,20.0,0.19688646081294292,866.0
0.9595811403101874,0.3714590622304913,92.0,1.0,27.0,0.32574378342569,359.0
0.4480008503286166,0.681273039766032,65.0,0.0,35.0,0.5202273895414047,28.0
0.7308704337181272,0.4894589371454777,16.0,0.0,24.0,0.5837338643047465,612.0
0.3141432792605726,0.5842983617429386,34.0,0.0,13.0,0.38097966105036585,37.0
0.5621874977211664,0.5858966067733353,81.0,0.0,49.0,0.6039652823382828,811.0
0.2960244287832565,0.619790955722521,49.0,1.0,19.0,0.32491356038816765,16.0
0.43930098918336713,0.7577123182978932,61.0,1.0,35.0,0.6024667825675285,488.0
0.5947391228081269,0.3336658207042438,49.0,0.0,66.0,0.706761385764366,504.0
0.2306995657810782,0.3096742482659117,32.0,1.0,76.0,0.3456928179064489,964.0
0.04358367110710448,0.8803795210998602,50.0,0.0,66.0,0.9660408979043466,261.0
0.7175584865859371,0.9535144141082903,87.0,0.0,85.0,0.8732466365270628,868.0
0.5408671730004233,0.9121023556894956,9.0,0.0,73.0,0.699592056516727,43.0
0.7236215210741036,0.1247204899273634,72.0,1.0,46.0,0.6959919561525053,67.0
0.6246371755771795,0.7634703570205327,42.0,1.0,96.0,0.1864497841578131,38.0
0.49148214318264916,0.29720781920729644,59.0,1.0,80.0,0.215700392538259,313.0
0.6122872135478903,0.640763682514684,51.0,0.0,39.0,0.3459960153787508,9.0
0.838562160761853,0.03571823612510161,90.0,0.0,41.0,0.009082974609812,924.0
0.052664101599489754,0.716103655369284,30.0,1.0,88.0,0.6196765956945439,21.0
0.09975343542852055,0.8487335799410913,58.0,0.0,39.0,0.6475316552929231,849.0
0.015517580893298799,0.33320425075619686,31.0,1.0,89.0,0.35153358531787726,451.0
0.6829970643675769,0.36380209844277056,82.0,0.0,33.0,0.17418641156083026,222.0
0.9426633315112697,0.2726407693191032,77.0,1.0,40.0,0.6543670344092195,173.0
0.9721903163302386,0.4746816928322083,73.0,0.0,92.0,0.5064633817686809,292.0
0.48616134922634635,0.007177973874971877,58.0,1.0,63.0,0.8468552599115375,397.0
0.7862716191881645,0.547208485096458,11.0,1.0,56.0,0.38371407467278107,977.0
0.3996241394103719,0.6414663860945095,98.0,1.0,45.0,0.5521540436473216,957.0
0.1060544452555382,0.5192763791113301,10.0,0.0,25.0,0.02940360634258732,751.0
0.17731257530045086,0.2997862026845597,59.0,0.0,27.0,0.7894660901213746,379.0
0.007648493875354823,0.40011754754455875,65.0,0.0,54.0,0.17263267663513604,246.0
0.6591798096268654,0.8592803001539785,3.0,1.0,94.0,0.5552979983144485,136.0
0.8737877717498901,0.7349293712988824,59.0,0.0,13.0,0.18689918480417056,836.0
0.255086303730228,0.36743657649998906,45.0,1.0,31.0,0.7784547597830663,37.0
0.9071168510694577,0.6319026482998928,22.0,0.0,53.0,0.8009908958422554,170.0
0.16400737335534044,0.20899346219556791,2.0,1.0,78.0,0.2994884444393042,48.0
0.641884408571362,0.8883468340263886,2.0,1.0,10.0,0.5484819411982975,436.0
0.9595426352528502,0.060865381123361484,93.0,0.0,76.0,0.9379189522395027,329.0
0.6763451955027043,0.14872923298382124,3.0,1.0,22.0,0.013515025882748888,476.0
0.026138336915123683,0.09040656885068898,69.0,0.0,8.0,0.3950580952423327,268.0
0.8456427244392121,0.28727585018371093,78.0,0.0,95.0,0.15080055806306203,47.0
0.5152515252196114,0.3930150651151638,62.0,1.0,71.0,0.9320442325984425,544.0
0.8765731576513829,0.8479221935668719,59.0,1.0,50.0,0.8908421076877325,918.0
0.0606968845937379,0.7447639167814913,72.0,1.0,83.0,0.5564610822034506,143.0
0.5483314905412104,0.27082950773916503,30.0,0.0,30.0,0.7554704900332477,413.0
0.3704719120082599,0.7638479731952306,40.0,0.0,23.0,0.05077115619127792,976.0
0.09840227780589805,0.27274677824575955,44.0,0.0,90.0,0.906373948263413,660.0
0.7806831507251626,0.16493887440508725,63.0,1.0,8.0,0.1452199222019388,648.0
0.1158431289901869,0.472929889566144,99.0,0.0,54.0,0.5173632817697326,792.0
0.8073950532167895,0.07121598582353961,17.0,0.0,94.0,0.6497114005928829,695.0
0.245359358741444,0.621224639553166,49.0,0.0,97.0,0.420899140466257,363.0
0.9152714086864805,0.17242188296987182,28.0,0.0,31.0,0.44564600236268337,515.0
0.45919618912706006,0.4037603027811101,57.0,1.0,71.0,0.9365960082552913,369.0
0.9981284207815866,0.7206949183307784,43.0,1.0,46.0,0.041450358085799666,474.0
0.4487702235670328,0.19733390979933196,30.0,1.0,63.0,0.6840441672538431,735.0
0.15569396017275028,0.01044549375802628,89.0,1.0,80.0,0.41549084961653426,495.0
0.3372879549228195,0.598219978104998,55.0,1.0,41.0,0.03877023459794027,335.0
0.08207357688847206,0.6498320078844453,19.0,1.0,38.0,0.21760007265719994,427.0
0.6458959292432928,0.4564179272222585,87.0,0.0,60.0,0.9672793333950255,466.0
0.9431333765057551,0.8894954275278981,11.0,0.0,93.0,0.04528688312241291,48.0
0.4710877409273605,0.25322550834746715,45.0,1.0,45.0,0.01804901629018918,804.0
0.8100772878714175,0.8035431417743638,19.0,1.0,60.0,0.5319433459575328,476.0
0.59644733276538,0.32885405968280923,5.0,0.0,57.0,0.7276185613890112,920.0
0.19214753156868136,0.7271201879986873,93.0,1.0,96.0,0.8204874300583567,610.0
0.6979996704698762,0.9173050131006536,35.0,1.0,91.0,0.08644996978166664,158.0
0.7392123260226154,0.037436323289730455,61.0,1.0,86.0,0.694736018428015,225.0
0.574507773536697,0.5070110317079369,9.0,1.0,66.0,0.6943167283357088,565.0
0.8910026642649571,0.8483665040837641,66.0,1.0,20.0,0.10961783017012527,937.0
0.09141361777290069,0.4062828776743068,5.0,1.0,32.0,2.70802413973259E-4,520.0
0.8692706794914675,0.1846262516059659,42.0,1.0,91.0,0.11671100240953436,277.0
0.15355865450016393,0.85024909286905,78.0,0.0,43.0,0.48278186723693783,980.0
0.5368921993844297,0.6563312825006161,26.0,1.0,73.0,0.5995009121485494,857.0
0.8855015848701607,0.6979540241377612,14.0,1.0,31.0,0.6808532993272317,885.0
0.9880283558160208,0.9991444471092021,88.0,0.0,13.0,0.7985546332804526,456.0
0.40171519555969337,0.0011942527376250789,63.0,0.0,46.0,0.770584280951196,363.0
0.349369946267167,0.2442352522141228,84.0,0.0,66.0,0.1652215765357592,5.0
0.17910575854833788,0.10649841686410855,66.0,0.0,93.0,0.5119305814185777,15.0
0.837067967835137,0.8853381761106125,73.0,0.0,54.0,0.5876018969248918,790.0
0.4224452581565695,0.7137446665099261,83.0,0.0,10.0,0.21985748424491847,735.0
0.15942831159693005,0.6010873612720767,4.0,0.0,38.0,0.7978468144474058,917.0
0.7451040307786075,0.5539884371633377,49.0,0.0,78.0,0.2795916202031602,454.0
0.5234212075466447,0.7376906514301966,58.0,0.0,80.0,0.7182239646526795,462.0
0.5129572222211739,0.26924296825001737,14.0,1.0,57.0,0.19855153334165399,551.0
0.7945031155620829,0.4624229453221581,58.0,1.0,67.0,0.417019154437166,24.0
0.8429274228527688,0.24169252543844733,12.0,1.0,69.0,0.32343604566096196,35.0
0.3845203641789331,0.8492836392846159,28.0,0.0,63.0,0.11585820679825376,274.0
0.26810729550071466,0.7019759852043591,67.0,0.0,59.0,0.939911717899368,168.0
0.671289141898074,0.9757631724927769,2.0,1.0,49.0,0.5683929334956718,828.0
0.7219428803884503,0.4779807968129405,94.0,0.0,37.0,0.28878098833046817,943.0
0.764924632906634,0.6996634466332436,95.0,0.0,91.0,0.9768568377697194,468.0
0.7320907262417099,0.3686388332809568,34.0,0.0,61.0,0.08522112533983517,542.0
0.16860082257189946,0.18735679126020688,25.0,0.0,0.0,0.14748461792192535,656.0
0.5122044078264022,0.8424895945576338,43.0,0.0,33.0,0.9098216514571669,842.0
0.8830130604628951,0.504159331289673,16.0,0.0,5.0,0.6373076246611395,999.0
0.1933451286784842,0.6786277201597217,86.0,1.0,7.0,0.57925856457038,715.0
0.18161543407296665,0.912429584352898,99.0,1.0,87.0,0.401859389032561,44.0
0.42661416080690706,0.25780340658689804,10.0,0.0,82.0,0.5124352346655945,713.0
0.15431302879390152,0.6967433204770129,9.0,0.0,74.0,0.7137060162743591,614.0
0.43000903666428303,0.5530018883761512,77.0,0.0,91.0,0.6310880320103368,23.0
0.05668654472198542,0.8255809258644053,3.0,1.0,90.0,0.5426787266676216,882.0
0.6448241794805859,0.9002643381074165,56.0,0.0,41.0,0.4028578252174625,941.0
0.9953594444299023,0.02730911285053672,11.0,1.0,46.0,0.9368350484104608,280.0
0.14394156602202768,0.3996818191381607,4.0,0.0,49.0,0.9147095160442156,566.0
0.8725176565471142,0.6011311658147465,56.0,1.0,20.0,0.3444841641298195,15.0
0.9142489104801497,0.2106208866456709,73.0,0.0,99.0,0.00475241977128682,738.0
0.2579564715039273,0.6817865452374731,16.0,0.0,64.0,0.007435845259930796,670.0
0.9707242505425295,0.08092750745060573,32.0,0.0,43.0,0.3647655378320932,291.0
0.7688374085002038,0.6451367512012277,31.0,0.0,45.0,0.12869498348733321,41.0
0.7873470547390183,0.5630789849443343,68.0,1.0,19.0,0.5222253503276438,326.0
0.03844033290445803,0.779797654299699,35.0,1.0,64.0,0.17822782327264763,579.0
0.8212297712114595,0.5063669825081748,10.0,0.0,18.0,0.8219113604549444,95.0
0.7278194527815527,0.3914554623809521,88.0,1.0,18.0,0.5116483467645214,529.0
0.5168713493050081,0.4179204590036103,12.0,1.0,4.0,0.04013792861824905,319.0
0.6700179151632206,0.7695992394005118,77.0,0.0,85.0,0.11156461768659132,239.0
0.397256256045333,0.11082188032136497,97.0,1.0,63.0,0.40062114220480827,598.0
0.8863409460127292,0.2836567724288782,82.0,0.0,29.0,0.2521123754866996,857.0
0.9520726353501092,0.01820492787479533,2.0,1.0,76.0,0.3255982607336638,490.0
0.23848278084224672,0.6238455874944728,51.0,1.0,11.0,0.8754882945599083,577.0
0.5293899249484695,0.5709035844470707,14.0,0.0,47.0,0.7891163756620695,729.0
0.09877641767015188,0.4327373552250182,77.0,1.0,36.0,0.45605446351470846,323.0
0.31888486930162196,0.8951733563931583,21.0,0.0,72.0,0.1658082561437012,546.0
0.9625866743141216,0.34224483105127346,58.0,0.0,62.0,0.7231706273881467,518.0
0.5096730902673046,0.6778297437666045,31.0,0.0,19.0,0.7467667718370617,949.0
0.08037400000962613,0.5275155991634646,99.0,0.0,9.0,0.2880477867362228,62.0
0.5259059502532875,0.6198225031740549,23.0,0.0,13.0,0.8674792712666598,762.0
0.2500713436758333,0.08847034034191337,8.0,1.0,63.0,0.5517072694876649,441.0
0.8348186160935126,0.31613774755940305,76.0,1.0,10.0,0.8387282866661298,861.0
0.04036354405707532,0.8802425663175693,19.0,1.0,38.0,0.1990517766244274,697.0
0.6155288514292667,0.379721499854886,31.0,1.0,45.0,0.5518189715741706,180.0
0.17884137551276935,0.32872911691004325,75.0,0.0,12.0,0.6559566488399391,907.0
0.7376254557194709,0.9989482277010195,64.0,0.0,81.0,0.9407464872062135,90.0
0.26179726492184574,0.5143818405698183,81.0,0.0,28.0,0.5094026335708423,500.0
0.17586620208541337,0.07049295070558192,99.0,1.0,94.0,0.10663142084285337,714.0
0.559986432544188,0.5981763654563171,86.0,0.0,8.0,0.5815925414904632,678.0
0.5649148684377332,0.38015823819831407,77.0,1.0,2.0,0.2589678988213715,652.0
0.6017252385606312,0.9446737351570026,19.0,1.0,96.0,0.9837024939158221,129.0
0.944150703660858,0.6704829530841219,44.0,0.0,93.0,0.1033608896869257,855.0
0.6153366990155915,0.9989065037421897,60.0,0.0,4.0,0.5387656206303314,43.0
0.4597200262402886,0.6024203291548741,83.0,0.0,56.0,0.5402659170868076,638.0
0.3706594320137452,0.7615144036047007,23.0,1.0,93.0,0.8008969064472814,824.0
0.46608285008157724,0.7149957590604108,8.0,0.0,89.0,0.6519495636946074,688.0
0.6469627665912758,0.2295382099784219,27.0,1.0,62.0,0.9637455315130152,290.0
0.9236264298840052,0.24699015152519843,51.0,1.0,88.0,0.7980020243066436,790.0
0.5043819437254888,0.31234324149659787,66.0,0.0,95.0,0.05818206989084129,151.0
0.5281364909768097,0.7030700080169217,49.0,0.0,59.0,0.05016789976446878,748.0
