regionId: 0, index: 1, origin: 0.0, 0.0, -0.001, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 446, index: 1, origin: 5.300000000000001, -0.20000000000000284, -0.0010000000000000009, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 447, index: 1, origin: 5.500000000000001, -0.20000000000000284, 0.07400000000000001, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 448, index: 1, origin: 5.1000000000000005, -0.20000000000000284, 0.07399999999999998, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 449, index: 1, origin: 5.300000000000001, -0.40000000000000285, 0.07400000000000001, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 450, index: 1, origin: 5.300000000000001, -2.831068712794149E-15, 0.07399999999999998, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 451, index: 1, origin: 5.300000000000001, 0.19999999999999718, 0.149, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 452, index: 1, origin: 5.300000000000001, 0.19999999999999718, -0.0010000000000000009, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 453, index: 1, origin: 5.500000000000001, 0.19999999999999718, 0.07400000000000001, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 454, index: 1, origin: 5.1000000000000005, 0.19999999999999718, 0.07399999999999998, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 455, index: 1, origin: 5.300000000000001, -2.831068712794149E-15, 0.07400000000000001, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 456, index: 1, origin: 5.300000000000001, 0.3999999999999972, 0.07399999999999998, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 457, index: 1, origin: 5.300000000000001, 0.5611771432346191, 0.14388887394336025, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 458, index: 1, origin: 5.300000000000001, 0.5999999999999972, -0.0010000000000000009, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 459, index: 1, origin: 5.500000000000001, 0.5805885716173081, 0.07144443697168014, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 460, index: 1, origin: 5.1000000000000005, 0.5805885716173081, 0.07144443697168011, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 461, index: 1, origin: 5.300000000000001, 0.38740340635949444, 0.019680627951175984, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 462, index: 1, origin: 5.300000000000001, 0.7737737368751219, 0.12320824599218427, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 463, index: 1, origin: 5.300000000000001, 1.0388228567653752, 0.14388887394336025, normal: 0.0, 0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 464, index: 1, origin: 5.300000000000001, 0.9999999999999971, -0.0010000000000000009, normal: 1.2246467991473532E-16, -0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 465, index: 1, origin: 5.500000000000001, 1.0194114283826863, 0.07144443697168014, normal: 1.0, 1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 466, index: 1, origin: 5.1000000000000005, 1.0194114283826863, 0.07144443697168011, normal: -1.0, -4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 467, index: 1, origin: 5.300000000000001, 0.8262262631248726, 0.12320824599218429, normal: 0.0, -0.9659258262890683, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 468, index: 1, origin: 5.300000000000001, 1.2125965936404999, 0.019680627951175964, normal: 0.0, 0.9659258262890683, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 469, index: 1, origin: 5.661177143234623, -1.000000000000003, 0.24388887394336026, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 470, index: 1, origin: 5.700000000000001, -1.000000000000003, 0.099, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 471, index: 1, origin: 5.873773736875125, -1.000000000000003, 0.2232082459921843, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 472, index: 1, origin: 5.487403406359498, -1.000000000000003, 0.11968062795117598, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 473, index: 1, origin: 5.680588571617312, -1.200000000000003, 0.17144443697168013, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 474, index: 1, origin: 5.680588571617312, -0.800000000000003, 0.1714444369716801, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 475, index: 1, origin: 5.700000000000001, -0.561177143234625, 0.24388887394336026, normal: 0.0, 0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 476, index: 1, origin: 5.700000000000001, -0.6000000000000031, 0.099, normal: 1.2246467991473532E-16, -0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 477, index: 1, origin: 5.900000000000001, -0.580588571617314, 0.17144443697168013, normal: 1.0, 1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 478, index: 1, origin: 5.500000000000001, -0.580588571617314, 0.1714444369716801, normal: -1.0, -4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 479, index: 1, origin: 5.700000000000001, -0.7737737368751277, 0.2232082459921843, normal: 0.0, -0.9659258262890683, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 480, index: 1, origin: 5.700000000000001, -0.3874034063595004, 0.11968062795117598, normal: 0.0, 0.9659258262890683, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 481, index: 1, origin: 5.700000000000001, -0.20000000000000306, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 482, index: 1, origin: 5.700000000000001, -0.20000000000000306, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 483, index: 1, origin: 5.900000000000001, -0.20000000000000306, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 484, index: 1, origin: 5.500000000000001, -0.20000000000000306, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 485, index: 1, origin: 5.700000000000001, -0.4000000000000031, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 486, index: 1, origin: 5.700000000000001, -3.0531133177191805E-15, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 487, index: 1, origin: 5.700000000000001, 0.23882285676537507, 0.24388887394336023, normal: 0.0, 0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 488, index: 1, origin: 5.700000000000001, 0.19999999999999696, 0.09899999999999998, normal: 1.2246467991473532E-16, -0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 489, index: 1, origin: 5.900000000000001, 0.219411428382686, 0.1714444369716801, normal: 1.0, 1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 490, index: 1, origin: 5.500000000000001, 0.219411428382686, 0.17144443697168008, normal: -1.0, -4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 491, index: 1, origin: 5.700000000000001, 0.026226263124872334, 0.22320824599218425, normal: 0.0, -0.9659258262890683, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 492, index: 1, origin: 5.700000000000001, 0.4125965936404997, 0.11968062795117593, normal: 0.0, 0.9659258262890683, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 493, index: 1, origin: 5.700000000000001, 0.5611771432346189, 0.24388887394336023, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 494, index: 1, origin: 5.700000000000001, 0.599999999999997, 0.09899999999999998, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 495, index: 1, origin: 5.900000000000001, 0.5805885716173079, 0.1714444369716801, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 496, index: 1, origin: 5.500000000000001, 0.5805885716173079, 0.17144443697168008, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 497, index: 1, origin: 5.700000000000001, 0.3874034063594942, 0.11968062795117596, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 498, index: 1, origin: 5.700000000000001, 0.7737737368751216, 0.22320824599218425, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 499, index: 1, origin: 5.700000000000001, 0.999999999999997, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 500, index: 1, origin: 5.700000000000001, 0.999999999999997, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 501, index: 1, origin: 5.900000000000001, 0.999999999999997, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 502, index: 1, origin: 5.500000000000001, 0.999999999999997, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 503, index: 1, origin: 5.700000000000001, 0.7999999999999969, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 504, index: 1, origin: 5.700000000000001, 1.199999999999997, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 505, index: 1, origin: 6.13882285676538, -1.0000000000000033, 0.34388887394336026, normal: 0.25881904510252074, 0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 506, index: 1, origin: 6.100000000000001, -1.0000000000000033, 0.199, normal: -0.25881904510252063, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 507, index: 1, origin: 6.312596593640504, -1.0000000000000033, 0.219680627951176, normal: 0.9659258262890683, 0.0, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 508, index: 1, origin: 5.926226263124876, -1.0000000000000033, 0.3232082459921843, normal: -0.9659258262890683, 0.0, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 509, index: 1, origin: 6.119411428382691, -1.2000000000000033, 0.27144443697168014, normal: 1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 510, index: 1, origin: 6.119411428382691, -0.8000000000000033, 0.27144443697168014, normal: -4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 511, index: 1, origin: 6.100000000000001, -0.6000000000000033, 0.34900000000000003, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 512, index: 1, origin: 6.100000000000001, -0.6000000000000033, 0.19900000000000004, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 513, index: 1, origin: 6.300000000000002, -0.6000000000000033, 0.274, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 514, index: 1, origin: 5.900000000000001, -0.6000000000000033, 0.274, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 515, index: 1, origin: 6.100000000000001, -0.8000000000000034, 0.274, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 516, index: 1, origin: 6.100000000000001, -0.40000000000000335, 0.274, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 517, index: 1, origin: 6.100000000000001, -0.2388228567653814, 0.34388887394336026, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 518, index: 1, origin: 6.100000000000001, -0.2000000000000033, 0.199, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 519, index: 1, origin: 6.300000000000002, -0.21941142838269234, 0.27144443697168014, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 520, index: 1, origin: 5.900000000000001, -0.21941142838269234, 0.27144443697168014, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 521, index: 1, origin: 6.100000000000001, -0.41259659364050605, 0.219680627951176, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 522, index: 1, origin: 6.100000000000001, -0.02622626312487869, 0.3232082459921843, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 523, index: 1, origin: 6.100000000000001, 0.23882285676537485, 0.34388887394336026, normal: 0.0, 0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 524, index: 1, origin: 6.100000000000001, 0.19999999999999674, 0.199, normal: 1.2246467991473532E-16, -0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 525, index: 1, origin: 6.300000000000002, 0.2194114283826858, 0.27144443697168014, normal: 1.0, 1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 526, index: 1, origin: 5.900000000000001, 0.2194114283826858, 0.27144443697168014, normal: -1.0, -4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 527, index: 1, origin: 6.100000000000001, 0.026226263124872112, 0.3232082459921843, normal: 0.0, -0.9659258262890683, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 528, index: 1, origin: 6.100000000000001, 0.4125965936404995, 0.21968062795117596, normal: 0.0, 0.9659258262890683, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 529, index: 1, origin: 6.061177143234623, 0.5999999999999968, 0.34388887394336026, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 530, index: 1, origin: 6.100000000000001, 0.5999999999999968, 0.199, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 531, index: 1, origin: 6.273773736875126, 0.5999999999999968, 0.3232082459921843, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 532, index: 1, origin: 5.887403406359498, 0.5999999999999968, 0.21968062795117596, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 533, index: 1, origin: 6.080588571617312, 0.39999999999999675, 0.27144443697168014, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 534, index: 1, origin: 6.080588571617312, 0.7999999999999967, 0.27144443697168014, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 535, index: 1, origin: 6.100000000000001, 0.9999999999999968, 0.34900000000000003, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 536, index: 1, origin: 6.100000000000001, 0.9999999999999968, 0.19900000000000004, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 537, index: 1, origin: 6.300000000000002, 0.9999999999999968, 0.274, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 538, index: 1, origin: 5.900000000000001, 0.9999999999999968, 0.274, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 539, index: 1, origin: 6.100000000000001, 0.7999999999999967, 0.274, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 540, index: 1, origin: 6.100000000000001, 1.1999999999999966, 0.274, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 541, index: 1, origin: 6.500000000000002, -1.0000000000000036, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 542, index: 1, origin: 6.500000000000002, -1.0000000000000036, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 543, index: 1, origin: 6.700000000000002, -1.0000000000000036, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 544, index: 1, origin: 6.300000000000002, -1.0000000000000036, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 545, index: 1, origin: 6.500000000000002, -1.2000000000000035, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 546, index: 1, origin: 6.500000000000002, -0.8000000000000035, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 547, index: 1, origin: 6.500000000000002, -0.6000000000000035, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 548, index: 1, origin: 6.500000000000002, -0.6000000000000035, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 549, index: 1, origin: 6.700000000000002, -0.6000000000000035, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 550, index: 1, origin: 6.300000000000002, -0.6000000000000035, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 551, index: 1, origin: 6.500000000000002, -0.8000000000000036, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 552, index: 1, origin: 6.500000000000002, -0.4000000000000036, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 553, index: 1, origin: 6.500000000000002, -0.23882285676538162, 0.24388887394336023, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 554, index: 1, origin: 6.500000000000002, -0.2000000000000035, 0.09899999999999998, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 555, index: 1, origin: 6.700000000000002, -0.21941142838269256, 0.1714444369716801, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 556, index: 1, origin: 6.300000000000002, -0.21941142838269256, 0.17144443697168008, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 557, index: 1, origin: 6.500000000000002, -0.41259659364050627, 0.11968062795117596, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 558, index: 1, origin: 6.500000000000002, -0.026226263124878912, 0.22320824599218425, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 559, index: 1, origin: 6.500000000000002, 0.19999999999999651, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 560, index: 1, origin: 6.500000000000002, 0.19999999999999651, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 561, index: 1, origin: 6.700000000000002, 0.19999999999999651, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 562, index: 1, origin: 6.300000000000002, 0.19999999999999651, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 563, index: 1, origin: 6.500000000000002, -3.497202527569243E-15, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 564, index: 1, origin: 6.500000000000002, 0.3999999999999965, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 565, index: 1, origin: 6.461177143234623, 0.5999999999999965, 0.24388887394336023, normal: -0.25881904510252074, -0.0, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 566, index: 1, origin: 6.500000000000002, 0.5999999999999965, 0.09899999999999998, normal: 0.25881904510252085, 0.0, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 567, index: 1, origin: 6.673773736875126, 0.5999999999999965, 0.22320824599218425, normal: 0.9659258262890683, 0.0, 0.2588190451025208, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 568, index: 1, origin: 6.287403406359498, 0.5999999999999965, 0.11968062795117593, normal: -0.9659258262890683, 0.0, -0.2588190451025209, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 569, index: 1, origin: 6.480588571617313, 0.3999999999999965, 0.1714444369716801, normal: -1.5848095757158825E-17, -1.0, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 570, index: 1, origin: 6.480588571617313, 0.7999999999999965, 0.17144443697168008, normal: 4.754428727147647E-17, 1.0, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 571, index: 1, origin: 6.500000000000002, 0.9999999999999966, 0.249, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 572, index: 1, origin: 6.500000000000002, 0.9999999999999966, 0.099, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 573, index: 1, origin: 6.700000000000002, 0.9999999999999966, 0.174, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 574, index: 1, origin: 6.300000000000002, 0.9999999999999966, 0.17399999999999996, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 575, index: 1, origin: 6.500000000000002, 0.7999999999999965, 0.174, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 576, index: 1, origin: 6.500000000000002, 1.1999999999999966, 0.17399999999999996, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 577, index: 1, origin: 6.900000000000002, -1.0388228567653819, 0.14388887394336025, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 578, index: 1, origin: 6.900000000000002, -1.0000000000000038, -0.0010000000000000009, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 579, index: 1, origin: 7.100000000000002, -1.0194114283826927, 0.07144443697168013, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 580, index: 1, origin: 6.700000000000002, -1.0194114283826927, 0.0714444369716801, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 581, index: 1, origin: 6.900000000000002, -1.2125965936405063, 0.01968062795117597, normal: 0.0, -0.9659258262890683, -0.2588190451025207, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 582, index: 1, origin: 6.900000000000002, -0.8262262631248789, 0.12320824599218425, normal: 0.0, 0.9659258262890683, 0.2588190451025206, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 583, index: 1, origin: 6.900000000000002, -0.6000000000000035, 0.14899999999999997, normal: 0.0, 0.0, 1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 584, index: 1, origin: 6.900000000000002, -0.6000000000000035, -0.0010000000000000286, normal: 1.2246467991473532E-16, 0.0, -1.0, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 585, index: 1, origin: 7.100000000000002, -0.6000000000000035, 0.074, normal: 1.0, 0.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 586, index: 1, origin: 6.700000000000002, -0.6000000000000035, 0.07399999999999997, normal: -1.0, 0.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 587, index: 1, origin: 6.900000000000002, -0.8000000000000036, 0.074, normal: 0.0, -1.0, 6.123233995736766E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 588, index: 1, origin: 6.900000000000002, -0.4000000000000036, 0.07399999999999997, normal: 0.0, 1.0, -1.8369701987210297E-16, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 589, index: 1, origin: 6.900000000000002, -0.23882285676538162, 0.14388887394336025, normal: 0.0, -0.25881904510252074, 0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 590, index: 1, origin: 6.900000000000002, -0.2000000000000035, -0.0010000000000000009, normal: 1.2246467991473532E-16, 0.25881904510252074, -0.9659258262890683, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 591, index: 1, origin: 7.100000000000002, -0.21941142838269256, 0.07144443697168013, normal: 1.0, -1.5848095757158825E-17, 5.914589856893349E-17, concave hull size: 4, number of convex polygons: 1, [4]
regionId: 592, index: 1, origin: 6.700000000000002, -0.21941142838269256, 0.0714444369716801, normal: -1.0, 4.754428727147647E-17, -1.774376957068005E-16, concave hull size: 4, number of convex polygons: 1, [4]
